dteday;hr;weathersit;hum;windspeed;temp;atemp;cnt
15/06/2012;2;clear;0.83;7.0015;18.320000000000004;18.9998;15
15/06/2012;3;clear;0.83;11.0014;18.320000000000004;18.9998;5
15/06/2012;4;clear;0.83;11.0014;18.320000000000004;18.9998;14
15/06/2012;5;clear;0.88;7.0015;17.380000000000003;18.0032;33
15/06/2012;6;clear;0.83;8.9981;17.380000000000003;18.0032;151
15/06/2012;7;clear;0.83;11.0014;18.320000000000004;18.9998;430
15/06/2012;8;clear;0.69;11.0014;20.2;22.9994;653
15/06/2012;9;clear;0.65;11.0014;21.14;24.0026;366
15/06/2012;10;clear;0.57;11.0014;22.080000000000002;24.999200000000002;216
15/06/2012;11;clear;0.5;12.998;23.020000000000003;24.999200000000002;286
15/06/2012;12;clear;0.45;11.0014;24.9;26.002399999999994;403
15/06/2012;13;clear;0.42;16.997899999999998;24.9;26.002399999999994;393
15/06/2012;14;clear;0.39;12.998;25.839999999999996;26.998999999999995;376
15/06/2012;15;clear;0.39;12.998;25.839999999999996;26.998999999999995;377
15/06/2012;16;clear;0.37;12.998;25.839999999999996;26.998999999999995;558
15/06/2012;17;clear;0.37;19.0012;26.78;26.998999999999995;823
15/06/2012;18;clear;0.39;15.001299999999999;25.839999999999996;26.998999999999995;693
15/06/2012;19;clear;0.42;11.0014;24.9;26.002399999999994;467
15/06/2012;20;clear;0.44;12.998;23.96;26.002399999999994;385
15/06/2012;21;clear;0.5;7.0015;23.020000000000003;24.999200000000002;333
15/06/2012;22;clear;0.53;8.9981;22.080000000000002;24.999200000000002;321
15/06/2012;23;clear;0.53;16.997899999999998;21.14;24.999200000000002;222
16/06/2012;0;clear;0.56;8.9981;19.259999999999998;20.003;137
16/06/2012;1;clear;0.56;0.0;18.320000000000004;18.9998;95
16/06/2012;2;clear;0.53;0.0;19.259999999999998;20.003;67
16/06/2012;3;clear;0.6;6.0032;18.320000000000004;18.9998;27
16/06/2012;4;clear;0.68;8.9981;17.380000000000003;18.0032;8
16/06/2012;5;clear;0.68;7.0015;17.380000000000003;18.0032;23
16/06/2012;6;clear;0.68;12.998;17.380000000000003;18.0032;47
16/06/2012;7;clear;0.68;12.998;17.380000000000003;18.0032;78
16/06/2012;8;clear;0.64;11.0014;19.259999999999998;20.003;204
16/06/2012;9;clear;0.6;6.0032;20.2;24.0026;367
16/06/2012;10;clear;0.47;12.998;22.080000000000002;24.999200000000002;435
16/06/2012;11;clear;0.39;11.0014;23.020000000000003;24.999200000000002;566
16/06/2012;12;clear;0.41;7.0015;23.96;26.002399999999994;603
16/06/2012;13;clear;0.34;11.0014;25.839999999999996;26.998999999999995;617
16/06/2012;14;clear;0.37;15.001299999999999;25.839999999999996;26.998999999999995;573
16/06/2012;15;clear;0.35;16.997899999999998;26.78;26.998999999999995;583
16/06/2012;16;cloudy;0.37;7.0015;25.839999999999996;26.998999999999995;542
16/06/2012;17;cloudy;0.37;16.997899999999998;25.839999999999996;26.998999999999995;593
16/06/2012;18;cloudy;0.37;15.001299999999999;25.839999999999996;26.998999999999995;571
16/06/2012;19;cloudy;0.42;12.998;24.9;26.002399999999994;461
16/06/2012;20;cloudy;0.47;12.998;23.020000000000003;24.999200000000002;352
16/06/2012;21;cloudy;0.5;15.001299999999999;22.080000000000002;24.999200000000002;290
16/06/2012;22;clear;0.53;19.999499999999998;21.14;24.999200000000002;280
16/06/2012;23;clear;0.53;19.999499999999998;20.2;24.999200000000002;183
17/06/2012;0;clear;0.56;8.9981;18.320000000000004;18.9998;148
17/06/2012;1;clear;0.6;11.0014;18.320000000000004;18.9998;88
17/06/2012;2;clear;0.56;6.0032;18.320000000000004;18.9998;74
17/06/2012;3;clear;0.64;7.0015;17.380000000000003;18.0032;28
17/06/2012;4;clear;0.64;6.0032;17.380000000000003;18.0032;18
17/06/2012;5;clear;0.68;8.9981;17.380000000000003;18.0032;17
17/06/2012;6;clear;0.72;7.0015;16.44;17.0;23
17/06/2012;7;clear;0.72;6.0032;16.44;17.0;48
17/06/2012;8;clear;0.68;16.997899999999998;18.320000000000004;18.9998;119
17/06/2012;9;clear;0.68;11.0014;18.320000000000004;18.9998;274
17/06/2012;10;clear;0.64;0.0;19.259999999999998;20.003;436
17/06/2012;11;clear;0.57;7.0015;21.14;24.999200000000002;546
17/06/2012;12;clear;0.57;0.0;21.14;24.999200000000002;615
17/06/2012;13;clear;0.53;11.0014;22.080000000000002;24.999200000000002;614
17/06/2012;14;clear;0.53;0.0;22.080000000000002;24.999200000000002;582
17/06/2012;15;clear;0.5;15.001299999999999;23.020000000000003;24.999200000000002;463
17/06/2012;16;clear;0.54;19.999499999999998;23.020000000000003;24.999200000000002;580
17/06/2012;17;clear;0.57;15.001299999999999;22.080000000000002;24.999200000000002;593
17/06/2012;18;clear;0.53;12.998;22.080000000000002;24.999200000000002;513
17/06/2012;19;clear;0.53;11.0014;22.080000000000002;24.999200000000002;390
17/06/2012;20;clear;0.57;12.998;21.14;24.999200000000002;302
17/06/2012;21;clear;0.57;12.998;21.14;24.999200000000002;246
17/06/2012;22;clear;0.6;12.998;20.2;24.0026;153
17/06/2012;23;clear;0.64;12.998;19.259999999999998;20.003;108
18/06/2012;0;clear;0.73;16.997899999999998;18.320000000000004;18.9998;40
18/06/2012;1;clear;0.77;15.001299999999999;17.380000000000003;18.0032;14
18/06/2012;2;clear;0.77;15.001299999999999;17.380000000000003;18.0032;9
18/06/2012;3;cloudy;0.83;15.001299999999999;16.44;17.0;4
18/06/2012;4;cloudy;0.77;12.998;17.380000000000003;18.0032;9
18/06/2012;5;snowy;0.83;8.9981;16.44;17.0;23
18/06/2012;6;snowy;0.88;8.9981;16.44;17.0;37
18/06/2012;7;snowy;0.94;15.001299999999999;16.44;17.0;145
18/06/2012;8;cloudy;0.83;12.998;17.380000000000003;18.0032;474
18/06/2012;9;cloudy;0.83;15.001299999999999;17.380000000000003;18.0032;250
18/06/2012;10;snowy;0.88;7.0015;17.380000000000003;18.0032;91
18/06/2012;11;cloudy;0.88;11.0014;17.380000000000003;18.0032;121
18/06/2012;12;snowy;0.78;8.9981;18.320000000000004;18.9998;168
18/06/2012;13;cloudy;0.73;8.9981;19.259999999999998;20.003;225
18/06/2012;14;cloudy;0.68;12.998;19.259999999999998;20.003;219
18/06/2012;15;cloudy;0.69;12.998;20.2;22.9994;237
18/06/2012;16;cloudy;0.73;12.998;20.2;22.9994;332
18/06/2012;17;cloudy;0.73;12.998;20.2;22.9994;723
18/06/2012;18;cloudy;0.69;11.0014;21.14;24.0026;642
18/06/2012;19;cloudy;0.73;6.0032;21.14;22.9994;463
18/06/2012;20;cloudy;0.73;8.9981;21.14;22.9994;362
18/06/2012;21;cloudy;0.73;7.0015;21.14;22.9994;273
18/06/2012;22;cloudy;0.73;11.0014;21.14;22.9994;164
18/06/2012;23;snowy;0.78;12.998;20.2;22.0028;74
19/06/2012;0;cloudy;0.78;11.0014;20.2;22.0028;35
19/06/2012;1;cloudy;0.78;11.0014;20.2;22.0028;14
19/06/2012;2;cloudy;0.78;8.9981;20.2;22.0028;15
19/06/2012;3;cloudy;0.78;7.0015;20.2;22.0028;8
19/06/2012;4;cloudy;0.78;8.9981;20.2;22.0028;10
19/06/2012;5;cloudy;0.78;12.998;20.2;22.0028;37
19/06/2012;6;cloudy;0.78;7.0015;20.2;22.0028;161
19/06/2012;7;cloudy;0.78;8.9981;20.2;22.0028;480
19/06/2012;8;cloudy;0.78;11.0014;20.2;22.0028;673
19/06/2012;9;clear;0.73;6.0032;22.080000000000002;24.0026;328
19/06/2012;10;clear;0.73;6.0032;22.080000000000002;24.0026;180
19/06/2012;11;clear;0.69;8.9981;23.020000000000003;24.999200000000002;230
19/06/2012;12;clear;0.65;6.0032;24.9;26.998999999999995;292
19/06/2012;13;clear;0.58;8.9981;26.78;28.998799999999996;272
19/06/2012;14;clear;0.58;7.0015;27.72;30.998599999999996;227
19/06/2012;15;clear;0.59;11.0014;28.660000000000004;32.9984;259
19/06/2012;16;clear;0.55;15.001299999999999;29.6;34.0016;334
19/06/2012;17;clear;0.55;12.998;29.6;34.0016;811
19/06/2012;18;clear;0.55;11.0014;29.6;34.0016;795
19/06/2012;19;clear;0.59;15.001299999999999;29.6;34.998200000000004;514
19/06/2012;20;clear;0.55;16.997899999999998;29.6;34.0016;458
19/06/2012;21;clear;0.62;11.0014;27.72;30.998599999999996;276
19/06/2012;22;clear;0.79;6.0032;25.839999999999996;30.002000000000002;291
19/06/2012;23;clear;0.79;8.9981;25.839999999999996;30.002000000000002;125
20/06/2012;0;clear;0.79;12.998;24.9;28.002199999999995;53
20/06/2012;1;clear;0.79;12.998;23.96;26.002399999999994;27
20/06/2012;2;clear;0.83;11.0014;23.020000000000003;24.0026;6
20/06/2012;3;clear;0.83;8.9981;23.020000000000003;24.0026;8
20/06/2012;4;clear;0.83;6.0032;23.020000000000003;24.0026;7
20/06/2012;5;clear;0.83;6.0032;23.020000000000003;24.0026;39
20/06/2012;6;cloudy;0.89;6.0032;22.080000000000002;22.0028;165
20/06/2012;7;cloudy;0.89;0.0;23.020000000000003;22.9994;464
20/06/2012;8;cloudy;0.79;7.0015;24.9;28.002199999999995;643
20/06/2012;9;cloudy;0.74;0.0;25.839999999999996;30.002000000000002;316
20/06/2012;10;clear;0.52;8.9981;30.54;34.998200000000004;167
20/06/2012;11;clear;0.49;12.998;31.479999999999997;36.001400000000004;188
20/06/2012;12;clear;0.47;11.0014;32.42;36.998;180
20/06/2012;13;clear;0.44;7.0015;32.42;36.001400000000004;211
20/06/2012;14;clear;0.39;12.998;33.36;36.998;190
20/06/2012;15;clear;0.35;0.0;34.300000000000004;38.001200000000004;179
20/06/2012;16;clear;0.35;7.0015;34.300000000000004;38.001200000000004;335
20/06/2012;17;clear;0.37;0.0;34.300000000000004;38.001200000000004;691
20/06/2012;18;clear;0.37;0.0;34.300000000000004;38.001200000000004;672
20/06/2012;19;clear;0.37;16.997899999999998;33.36;36.001400000000004;539
20/06/2012;20;clear;0.39;15.001299999999999;32.42;34.998200000000004;407
20/06/2012;21;clear;0.44;6.0032;31.479999999999997;34.0016;344
20/06/2012;22;clear;0.46;7.0015;30.54;34.0016;257
20/06/2012;23;clear;0.59;7.0015;28.660000000000004;32.9984;123
21/06/2012;0;clear;0.7;6.0032;26.78;30.002000000000002;69
21/06/2012;1;clear;0.79;8.9981;25.839999999999996;30.002000000000002;18
21/06/2012;2;clear;0.79;7.0015;25.839999999999996;30.002000000000002;18
21/06/2012;3;clear;0.74;0.0;25.839999999999996;30.002000000000002;11
21/06/2012;4;clear;0.84;6.0032;24.9;28.002199999999995;12
21/06/2012;5;clear;0.84;7.0015;24.9;28.002199999999995;40
21/06/2012;6;cloudy;0.84;6.0032;24.9;28.002199999999995;150
21/06/2012;7;cloudy;0.84;6.0032;24.9;28.002199999999995;463
21/06/2012;8;clear;0.7;0.0;26.78;30.002000000000002;590
21/06/2012;9;clear;0.55;12.998;29.6;34.0016;256
21/06/2012;10;clear;0.49;7.0015;31.479999999999997;36.001400000000004;150
21/06/2012;11;clear;0.41;8.9981;32.42;36.001400000000004;161
21/06/2012;12;clear;0.35;12.998;34.300000000000004;38.001200000000004;215
21/06/2012;13;clear;0.35;0.0;34.300000000000004;38.001200000000004;172
21/06/2012;14;clear;0.37;11.0014;33.36;36.001400000000004;176
21/06/2012;15;clear;0.33;11.0014;35.24;38.997800000000005;194
21/06/2012;16;clear;0.35;8.9981;34.300000000000004;38.001200000000004;320
21/06/2012;17;clear;0.37;0.0;33.36;36.001400000000004;615
21/06/2012;18;clear;0.41;12.998;32.42;36.001400000000004;640
21/06/2012;19;clear;0.39;15.001299999999999;33.36;36.998;499
21/06/2012;20;clear;0.44;12.998;32.42;36.001400000000004;436
21/06/2012;21;clear;0.52;12.998;30.54;34.998200000000004;311
21/06/2012;22;clear;0.63;11.0014;29.6;36.001400000000004;243
21/06/2012;23;clear;0.59;6.0032;29.6;34.998200000000004;146
22/06/2012;0;cloudy;0.7;7.0015;27.72;32.001799999999996;93
22/06/2012;1;clear;0.75;11.0014;27.72;32.9984;31
22/06/2012;2;clear;0.79;0.0;26.78;30.998599999999996;12
22/06/2012;3;clear;0.79;0.0;26.78;30.998599999999996;7
22/06/2012;4;cloudy;0.66;0.0;27.72;32.001799999999996;10
22/06/2012;5;cloudy;0.66;6.0032;26.78;30.002000000000002;38
22/06/2012;6;cloudy;0.66;0.0;26.78;30.002000000000002;122
22/06/2012;7;clear;0.58;11.0014;26.78;28.998799999999996;359
22/06/2012;8;clear;0.55;8.9981;27.72;30.002000000000002;613
22/06/2012;9;clear;0.58;15.001299999999999;27.72;30.998599999999996;333
22/06/2012;10;clear;0.52;23.9994;29.6;32.9984;185
22/06/2012;11;clear;0.49;11.0014;29.6;32.9984;236
22/06/2012;12;clear;0.49;8.9981;31.479999999999997;36.001400000000004;254
22/06/2012;13;clear;0.39;15.001299999999999;33.36;36.998;300
22/06/2012;14;clear;0.39;15.001299999999999;33.36;36.998;263
22/06/2012;15;clear;0.35;23.9994;34.300000000000004;38.001200000000004;284
22/06/2012;16;clear;0.31;15.001299999999999;34.300000000000004;36.998;380
22/06/2012;17;cloudy;0.38;11.0014;30.54;32.001799999999996;646
22/06/2012;18;cloudy;0.55;12.998;29.6;34.0016;505
22/06/2012;19;cloudy;0.55;35.0008;27.72;30.002000000000002;362
22/06/2012;20;cloudy;0.55;35.0008;27.72;30.002000000000002;202
22/06/2012;21;snowy;0.65;19.0012;23.96;26.002399999999994;217
22/06/2012;22;clear;0.69;8.9981;23.96;26.002399999999994;197
22/06/2012;23;cloudy;0.74;0.0;23.020000000000003;24.999200000000002;174
23/06/2012;0;clear;0.83;0.0;22.080000000000002;22.0028;116
23/06/2012;1;clear;0.78;8.9981;23.020000000000003;24.0026;123
23/06/2012;2;cloudy;0.83;12.998;22.080000000000002;22.0028;93
23/06/2012;3;cloudy;0.83;6.0032;22.080000000000002;22.0028;42
23/06/2012;4;cloudy;0.83;11.0014;22.080000000000002;22.0028;19
23/06/2012;5;cloudy;0.83;12.998;22.080000000000002;22.0028;12
23/06/2012;6;clear;0.83;6.0032;22.080000000000002;22.0028;47
23/06/2012;7;clear;0.83;11.0014;22.080000000000002;22.0028;78
23/06/2012;8;clear;0.69;15.001299999999999;23.96;26.002399999999994;167
23/06/2012;9;clear;0.62;12.998;25.839999999999996;28.998799999999996;332
23/06/2012;10;clear;0.55;12.998;26.78;28.998799999999996;494
23/06/2012;11;clear;0.48;15.001299999999999;27.72;28.998799999999996;516
23/06/2012;12;clear;0.43;12.998;29.6;32.001799999999996;602
23/06/2012;13;clear;0.34;12.998;30.54;32.001799999999996;564
23/06/2012;14;clear;0.33;16.997899999999998;28.660000000000004;28.998799999999996;609
23/06/2012;15;clear;0.3;22.0028;31.479999999999997;32.001799999999996;483
23/06/2012;16;clear;0.26;19.999499999999998;31.479999999999997;30.998599999999996;513
23/06/2012;17;clear;0.26;16.997899999999998;30.54;30.998599999999996;530
23/06/2012;18;clear;0.26;19.999499999999998;30.54;30.998599999999996;481
23/06/2012;19;clear;0.27;12.998;29.6;30.002000000000002;425
23/06/2012;20;clear;0.31;12.998;28.660000000000004;28.998799999999996;386
23/06/2012;21;clear;0.33;8.9981;27.72;28.002199999999995;322
23/06/2012;22;clear;0.37;7.0015;26.78;26.998999999999995;279
23/06/2012;23;clear;0.44;0.0;25.839999999999996;26.998999999999995;225
24/06/2012;0;clear;0.51;0.0;24.9;26.998999999999995;163
24/06/2012;1;cloudy;0.54;6.0032;23.96;26.002399999999994;127
24/06/2012;2;cloudy;0.51;0.0;23.96;26.002399999999994;114
24/06/2012;3;cloudy;0.65;6.0032;23.020000000000003;24.999200000000002;60
24/06/2012;4;cloudy;0.65;0.0;23.020000000000003;24.999200000000002;13
24/06/2012;5;clear;0.69;8.9981;21.14;24.0026;8
24/06/2012;6;clear;0.65;11.0014;22.080000000000002;24.0026;25
24/06/2012;7;clear;0.69;7.0015;22.080000000000002;24.0026;71
24/06/2012;8;clear;0.58;0.0;24.9;26.998999999999995;141
24/06/2012;9;clear;0.51;0.0;25.839999999999996;28.002199999999995;232
24/06/2012;10;clear;0.4;0.0;27.72;28.998799999999996;452
24/06/2012;11;clear;0.4;8.9981;27.72;28.998799999999996;506
24/06/2012;12;clear;0.33;15.001299999999999;29.6;30.002000000000002;556
24/06/2012;13;clear;0.33;19.0012;29.6;30.002000000000002;585
24/06/2012;14;clear;0.3;19.999499999999998;31.479999999999997;32.001799999999996;551
24/06/2012;15;clear;0.28;15.001299999999999;32.42;32.9984;487
24/06/2012;16;clear;0.3;16.997899999999998;31.479999999999997;32.001799999999996;461
24/06/2012;17;clear;0.32;16.997899999999998;31.479999999999997;32.001799999999996;532
24/06/2012;18;clear;0.34;16.997899999999998;30.54;32.001799999999996;534
24/06/2012;19;clear;0.38;19.999499999999998;29.6;30.998599999999996;423
24/06/2012;20;clear;0.46;16.997899999999998;28.660000000000004;30.002000000000002;332
24/06/2012;21;clear;0.55;15.001299999999999;27.72;30.002000000000002;253
24/06/2012;22;clear;0.55;7.0015;26.78;28.998799999999996;178
24/06/2012;23;clear;0.58;7.0015;26.78;28.998799999999996;87
25/06/2012;0;clear;0.62;16.997899999999998;25.839999999999996;28.998799999999996;68
25/06/2012;1;clear;0.65;15.001299999999999;24.9;26.998999999999995;31
25/06/2012;2;clear;0.7;15.001299999999999;24.9;26.998999999999995;14
25/06/2012;3;clear;0.69;16.997899999999998;23.96;26.002399999999994;5
25/06/2012;4;clear;0.78;16.997899999999998;23.020000000000003;24.0026;4
25/06/2012;5;clear;0.74;11.0014;23.020000000000003;24.999200000000002;43
25/06/2012;6;clear;0.78;11.0014;22.080000000000002;22.9994;158
25/06/2012;7;clear;0.74;15.001299999999999;23.020000000000003;24.999200000000002;485
25/06/2012;8;clear;0.69;12.998;23.020000000000003;24.999200000000002;608
25/06/2012;9;clear;0.65;12.998;24.9;26.998999999999995;268
25/06/2012;10;clear;0.55;11.0014;27.72;30.002000000000002;184
25/06/2012;11;clear;0.43;22.0028;29.6;32.001799999999996;181
25/06/2012;12;cloudy;0.45;19.999499999999998;27.72;28.998799999999996;270
25/06/2012;13;clear;0.51;19.999499999999998;25.839999999999996;28.002199999999995;260
25/06/2012;14;clear;0.43;16.997899999999998;28.660000000000004;30.002000000000002;251
25/06/2012;15;clear;0.38;31.0009;28.660000000000004;28.998799999999996;233
25/06/2012;16;clear;0.31;26.0027;29.6;30.002000000000002;414
25/06/2012;17;clear;0.24;31.0009;29.6;28.998799999999996;833
25/06/2012;18;clear;0.27;30.002599999999997;27.72;28.002199999999995;791
25/06/2012;19;clear;0.27;31.0009;26.78;26.998999999999995;582
25/06/2012;20;clear;0.3;30.002599999999997;25.839999999999996;26.998999999999995;475
25/06/2012;21;clear;0.3;22.0028;23.96;24.999200000000002;331
25/06/2012;22;clear;0.29;26.0027;23.020000000000003;24.999200000000002;187
25/06/2012;23;clear;0.33;22.0028;22.080000000000002;24.999200000000002;103
26/06/2012;0;clear;0.33;22.0028;21.14;24.999200000000002;37
26/06/2012;1;clear;0.35;26.0027;20.2;24.999200000000002;30
26/06/2012;2;clear;0.43;19.0012;18.320000000000004;18.9998;9
26/06/2012;3;clear;0.45;19.0012;17.380000000000003;18.0032;9
26/06/2012;4;clear;0.45;19.999499999999998;17.380000000000003;18.0032;10
26/06/2012;5;clear;0.48;26.0027;16.44;17.0;39
26/06/2012;6;clear;0.52;19.999499999999998;16.44;17.0;188
26/06/2012;7;clear;0.52;23.9994;16.44;17.0;552
26/06/2012;8;clear;0.49;22.0028;18.320000000000004;18.9998;656
26/06/2012;9;clear;0.46;27.999299999999998;19.259999999999998;20.003;328
26/06/2012;10;clear;0.41;23.9994;21.14;24.999200000000002;190
26/06/2012;11;clear;0.36;27.999299999999998;22.080000000000002;24.999200000000002;235
26/06/2012;12;clear;0.34;30.002599999999997;23.020000000000003;24.999200000000002;308
26/06/2012;13;clear;0.3;31.0009;24.9;26.002399999999994;306
26/06/2012;14;clear;0.3;31.0009;24.9;26.002399999999994;267
26/06/2012;15;clear;0.28;31.0009;25.839999999999996;26.998999999999995;317
26/06/2012;16;clear;0.26;32.9975;25.839999999999996;26.002399999999994;416
26/06/2012;17;clear;0.28;27.999299999999998;25.839999999999996;26.998999999999995;900
26/06/2012;18;clear;0.28;23.9994;25.839999999999996;26.998999999999995;824
26/06/2012;19;clear;0.28;15.001299999999999;25.839999999999996;26.998999999999995;612
26/06/2012;20;clear;0.3;19.0012;24.9;26.002399999999994;505
26/06/2012;21;clear;0.34;12.998;23.96;26.002399999999994;328
26/06/2012;22;clear;0.34;16.997899999999998;23.020000000000003;24.999200000000002;245
26/06/2012;23;clear;0.41;8.9981;21.14;24.999200000000002;131
27/06/2012;0;clear;0.41;12.998;21.14;24.999200000000002;54
27/06/2012;1;clear;0.43;11.0014;20.2;24.999200000000002;23
27/06/2012;2;clear;0.49;8.9981;18.320000000000004;18.9998;14
27/06/2012;3;clear;0.46;6.0032;19.259999999999998;20.003;8
27/06/2012;4;clear;0.4;16.997899999999998;20.2;24.999200000000002;11
27/06/2012;5;clear;0.43;19.0012;20.2;24.999200000000002;36
27/06/2012;6;clear;0.46;19.0012;19.259999999999998;20.003;200
27/06/2012;7;clear;0.43;23.9994;20.2;24.999200000000002;527
27/06/2012;8;clear;0.43;22.0028;21.14;24.999200000000002;687
27/06/2012;9;clear;0.41;23.9994;23.020000000000003;24.999200000000002;282
27/06/2012;10;clear;0.37;16.997899999999998;24.9;26.002399999999994;172
27/06/2012;11;clear;0.3;22.0028;26.78;26.998999999999995;209
27/06/2012;12;clear;0.29;19.999499999999998;27.72;28.002199999999995;322
27/06/2012;13;clear;0.27;22.0028;29.6;30.002000000000002;321
27/06/2012;14;clear;0.24;23.9994;29.6;28.998799999999996;270
27/06/2012;15;clear;0.26;31.0009;29.6;30.002000000000002;249
27/06/2012;16;clear;0.24;30.002599999999997;30.54;30.002000000000002;392
27/06/2012;17;clear;0.24;26.0027;30.54;30.002000000000002;843
27/06/2012;18;clear;0.27;22.0028;29.6;30.002000000000002;804
27/06/2012;19;clear;0.29;22.0028;28.660000000000004;28.998799999999996;643
27/06/2012;20;clear;0.31;12.998;27.72;28.002199999999995;445
27/06/2012;21;clear;0.35;8.9981;26.78;26.998999999999995;367
27/06/2012;22;clear;0.39;6.0032;25.839999999999996;26.998999999999995;297
27/06/2012;23;clear;0.47;8.9981;23.96;26.002399999999994;159
28/06/2012;0;clear;0.5;7.0015;23.020000000000003;24.999200000000002;54
28/06/2012;1;clear;0.54;0.0;23.020000000000003;24.999200000000002;25
28/06/2012;2;clear;0.5;6.0032;23.020000000000003;24.999200000000002;13
28/06/2012;3;clear;0.5;6.0032;23.020000000000003;24.999200000000002;7
28/06/2012;4;clear;0.61;7.0015;21.14;24.0026;11
28/06/2012;5;clear;0.57;6.0032;21.14;24.999200000000002;47
28/06/2012;6;clear;0.57;6.0032;21.14;24.999200000000002;193
28/06/2012;7;clear;0.61;7.0015;21.14;24.0026;508
28/06/2012;8;clear;0.5;8.9981;23.020000000000003;24.999200000000002;617
28/06/2012;9;clear;0.54;11.0014;24.9;26.998999999999995;351
28/06/2012;10;clear;0.48;12.998;26.78;28.002199999999995;184
28/06/2012;11;clear;0.31;12.998;29.6;30.002000000000002;211
28/06/2012;12;clear;0.26;19.0012;31.479999999999997;30.998599999999996;276
28/06/2012;13;clear;0.26;15.001299999999999;32.42;32.9984;236
28/06/2012;14;clear;0.25;22.0028;32.42;32.001799999999996;254
28/06/2012;15;clear;0.25;22.0028;32.42;32.001799999999996;219
28/06/2012;16;clear;0.23;12.998;33.36;32.9984;387
28/06/2012;17;clear;0.22;12.998;33.36;32.9984;705
28/06/2012;18;clear;0.25;15.001299999999999;32.42;32.001799999999996;697
28/06/2012;19;clear;0.3;19.999499999999998;31.479999999999997;32.001799999999996;571
28/06/2012;20;clear;0.34;12.998;30.54;32.001799999999996;470
28/06/2012;21;clear;0.55;12.998;27.72;30.002000000000002;398
28/06/2012;22;clear;0.52;11.0014;27.72;30.002000000000002;274
28/06/2012;23;clear;0.48;8.9981;26.78;28.002199999999995;171
29/06/2012;0;clear;0.48;8.9981;26.78;28.002199999999995;114
29/06/2012;1;clear;0.51;11.0014;26.78;28.002199999999995;42
29/06/2012;2;clear;0.58;12.998;25.839999999999996;28.002199999999995;18
29/06/2012;3;clear;0.58;12.998;25.839999999999996;28.002199999999995;8
29/06/2012;4;clear;0.65;11.0014;24.9;26.998999999999995;10
29/06/2012;5;clear;0.61;7.0015;24.9;26.998999999999995;45
29/06/2012;6;cloudy;0.61;11.0014;24.9;26.998999999999995;163
29/06/2012;7;clear;0.61;7.0015;24.9;26.998999999999995;380
29/06/2012;8;cloudy;0.55;7.0015;26.78;28.998799999999996;624
29/06/2012;9;clear;0.55;11.0014;27.72;30.002000000000002;300
29/06/2012;10;clear;0.39;19.999499999999998;34.300000000000004;38.997800000000005;171
29/06/2012;11;cloudy;0.42;19.0012;34.300000000000004;40.001000000000005;188
29/06/2012;12;cloudy;0.4;16.997899999999998;35.24;42.0008;226
29/06/2012;13;clear;0.38;12.998;36.18;42.0008;239
29/06/2012;14;clear;0.36;15.001299999999999;37.12;44.0006;233
29/06/2012;15;clear;0.36;0.0;37.12;44.0006;230
29/06/2012;16;clear;0.36;0.0;37.12;44.0006;351
29/06/2012;17;clear;0.34;12.998;38.06;44.9972;539
29/06/2012;18;clear;0.31;0.0;37.12;40.997600000000006;464
29/06/2012;19;clear;0.47;12.998;34.300000000000004;42.0008;363
29/06/2012;20;clear;0.42;16.997899999999998;35.24;42.9974;308
29/06/2012;21;cloudy;0.53;12.998;32.42;38.997800000000005;236
29/06/2012;22;snowy;0.63;12.998;30.54;38.997800000000005;163
29/06/2012;23;snowy;0.63;12.998;30.54;38.997800000000005;48
30/06/2012;0;snowy;0.89;11.0014;22.080000000000002;22.0028;69
30/06/2012;1;snowy;0.89;15.001299999999999;22.080000000000002;22.0028;58
30/06/2012;2;cloudy;0.89;0.0;22.080000000000002;22.0028;61
30/06/2012;3;cloudy;0.89;0.0;22.080000000000002;22.0028;23
30/06/2012;4;cloudy;0.94;0.0;21.14;20.003;18
30/06/2012;5;clear;0.89;11.0014;22.080000000000002;22.0028;10
30/06/2012;6;clear;0.89;11.0014;22.080000000000002;22.0028;42
30/06/2012;7;clear;0.89;11.0014;22.080000000000002;22.0028;92
30/06/2012;8;clear;0.89;11.0014;22.080000000000002;22.0028;194
30/06/2012;9;clear;0.89;11.0014;22.080000000000002;22.0028;275
30/06/2012;10;clear;0.3;16.997899999999998;33.36;34.998200000000004;404
30/06/2012;11;clear;0.3;16.997899999999998;33.36;34.998200000000004;452
30/06/2012;12;clear;0.3;16.997899999999998;33.36;34.998200000000004;471
30/06/2012;13;clear;0.3;16.997899999999998;33.36;34.998200000000004;428
30/06/2012;14;clear;0.3;16.997899999999998;33.36;34.998200000000004;409
30/06/2012;15;clear;0.3;16.997899999999998;33.36;34.998200000000004;404
30/06/2012;16;clear;0.29;11.0014;34.300000000000004;36.001400000000004;373
30/06/2012;17;clear;0.32;8.9981;33.36;34.998200000000004;362
30/06/2012;18;clear;0.35;0.0;33.36;36.001400000000004;339
30/06/2012;19;clear;0.44;16.997899999999998;31.479999999999997;34.0016;374
30/06/2012;20;clear;0.52;11.0014;30.54;34.998200000000004;292
30/06/2012;21;clear;0.52;11.0014;30.54;34.998200000000004;213
30/06/2012;22;clear;0.62;11.0014;28.660000000000004;32.9984;172
30/06/2012;23;clear;0.62;6.0032;28.660000000000004;32.9984;152
01/07/2012;0;clear;0.66;0.0;27.72;32.001799999999996;149
01/07/2012;1;clear;0.7;8.9981;26.78;30.002000000000002;93
